"Name","epoch","valid/accuracy_Atelectasis","valid/accuracy_Calcification of the Aorta","valid/accuracy_Cardiomegaly","valid/accuracy_Consolidation","valid/accuracy_Edema","valid/accuracy_Effusion","valid/accuracy_Emphysema","valid/accuracy_Fibrosis","valid/accuracy_Hernia","valid/accuracy_Infiltration","valid/accuracy_Mass","valid/accuracy_No Finding","valid/accuracy_Nodule","valid/accuracy_Pleural Thickening","valid/accuracy_Pneumomediastinum","valid/accuracy_Pneumonia","valid/accuracy_Pneumoperitoneum","valid/accuracy_Pneumothorax","valid/accuracy_Subcutaneous Emphysema","valid/accuracy_Tortuous Aorta","valid/accuracy_mean","valid/loss","valid/precision_Atelectasis","valid/precision_Calcification of the Aorta","valid/precision_Cardiomegaly","valid/precision_Consolidation","valid/precision_Edema","valid/precision_Effusion","valid/precision_Emphysema","valid/precision_Fibrosis","valid/precision_Hernia","valid/precision_Infiltration","valid/precision_Mass","valid/precision_No Finding","valid/precision_Nodule","valid/precision_Pleural Thickening","valid/precision_Pneumomediastinum","valid/precision_Pneumonia","valid/precision_Pneumoperitoneum","valid/precision_Pneumothorax","valid/precision_Subcutaneous Emphysema","valid/precision_Tortuous Aorta","valid/precision_mean","valid/recall_Atelectasis","valid/recall_Calcification of the Aorta","valid/recall_Cardiomegaly","valid/recall_Consolidation","valid/recall_Edema","valid/recall_Effusion","valid/recall_Emphysema","valid/recall_Fibrosis","valid/recall_Hernia","valid/recall_Infiltration","valid/recall_Mass","valid/recall_No Finding","valid/recall_Nodule","valid/recall_Pleural Thickening","valid/recall_Pneumomediastinum","valid/recall_Pneumonia","valid/recall_Pneumoperitoneum","valid/recall_Pneumothorax","valid/recall_Subcutaneous Emphysema","valid/recall_Tortuous Aorta","valid/recall_mean","variance_factors"
"Trial-043","49","0.8957152962684631","0.9973669648170472","0.9759036302566528","0.9563552141189576","0.977898359298706","0.8656347393989563","0.97741961479187","0.9846804141998292","0.9972073435783386","0.8124949932098389","0.9299449324607848","0.643580973148346","0.9390409588813782","0.9592276215553284","0.998085081577301","0.9861166477203368","0.9973669648170472","0.9399983882904052","0.9811697006225586","0.9952924251556396","0.9405250549316406","0.12700077891349792","0.4307988286018371","0","0.2868730425834656","0.28678953647613525","0.26247504353523254","0.4274616241455078","0.13207797706127167","0.08170430362224579","0","0.40999335050582886","0.3388812243938446","0.5892987847328186","0.33626940846443176","0.23480702936649325","0","0","0","0.31704601645469666","0.12807521224021912","0.05106518790125847","0.2156808227300644","0.32943034172058105","0","0.10858137160539628","0.04854140803217888","0.10158054530620576","0.5670921206474304","0.04289323464035988","0.010902748443186285","0","0.4843781590461731","0.19888333976268768","0.822294294834137","0.15060526132583618","0.05423939600586891","0","0","0","0.14330941438674927","0.04819081723690033","0.017021730542182922","0.1563972234725952","[1.2817689178516456,1.9688498367039844]"
"Trial-042","49","0.8973909020423889","0.9974467158317566","0.9760631918907166","0.9570733308792114","0.9775791764259338","0.8732147216796875","0.9774994254112244","0.9846006631851196","0.9971275925636292","0.7981329560279846","0.9265140295028688","0.6514800786972046","0.9348918795585632","0.961142599582672","0.9981648325920104","0.9861964583396912","0.9973669648170472","0.9399186372756958","0.9822867512702942","0.99465411901474","0.9404371380805968","0.126907616853714","0.42043536901474","0","0.3556772768497467","0.27708715200424194","0.2938743531703949","0.4544801414012909","0.1828612685203552","0.02383042313158512","0","0.3833659291267395","0.32559069991111755","0.5935208201408386","0.28685086965560913","0.21199235320091248","0","0","0","0.3075409531593323","0.11744993180036543","0.03063911199569702","0.21325986087322235","0.29844120144844055","0","0.1224263533949852","0.04758002236485481","0.147719144821167","0.5777419209480286","0.08949550241231918","0.007878629490733147","0","0.5005661845207214","0.20850422978401184","0.8075758218765259","0.16224023699760437","0.04227360710501671","0","0","0","0.134113609790802","0.0392010435461998","0.010213037952780724","0.1597985476255417","[1.2218765727190388,0.19759716568439445]"
"Trial-041","49","0.8950769901275635","0.9974467158317566","0.9748663306236268","0.9561158418655396","0.977898359298706","0.8686667084693909","0.9767813086509703","0.983722984790802","0.9973669648170472","0.8078672289848328","0.9269129633903505","0.6494853496551514","0.938721776008606","0.9590680599212646","0.9982446432113647","0.9861964583396912","0.9973669648170472","0.937524914741516","0.980292022228241","0.9948136806488036","0.9402217864990234","0.12663692235946655","0.4242140054702759","0","0.3254068195819855","0.26830995082855225","0.22111226618289948","0.4393938183784485","0.1257176250219345","0.05787388235330582","0.040852151811122894","0.39796698093414307","0.3046934902667999","0.5927616953849792","0.30756688117980957","0.2586318850517273","0","0","0","0.31418293714523315","0.08510864526033401","0.06638474762439728","0.2115088850259781","0.3345381021499634","0","0.16427019238471985","0.05181180685758591","0.07472973316907883","0.5714989900588989","0.06679555773735046","0.01381191797554493","0.03063911199569702","0.4695766568183899","0.21314707398414612","0.804694414138794","0.1393503695726395","0.058294251561164856","0","0","0","0.15886129438877106","0.03061152622103691","0.040852151811122894","0.16117416322231293","[0.587978253712263,1.338138979646538]"
"Trial-040","49","0.8957152962684631","0.9972871541976928","0.974706768989563","0.9556370973587036","0.97741961479187","0.8710603713989258","0.9728716015815736","0.9833240509033204","0.9972871541976928","0.813053548336029","0.9303438663482666","0.6552301645278931","0.9399983882904052","0.9593872427940368","0.9981648325920104","0.9861964583396912","0.9972073435783386","0.9383228421211244","0.9812495112419128","0.9943349361419678","0.9409399032592772","0.12618252635002136","0.4215393662452698","0","0.3196571171283722","0.2210856527090073","0.27872052788734436","0.4523800909519195","0.17577199637889862","0.01191521156579256","0.040852151811122894","0.4084706306457519","0.32719549536705017","0.5966672897338867","0.3613346815109253","0.27341532707214355","0","0","0","0.283480703830719","0.2294921875","0.05787387862801552","0.2229925841093063","0.3251970708370209","0","0.12090457230806352","0.04097175598144531","0.10065311193466188","0.5993955731391907","0.10808916389942168","0.004960618447512388","0.03063911199569702","0.4712194204330444","0.1889744848012924","0.8089249134063721","0.16130921244621277","0.05207609385251999","0","0","0","0.16581757366657257","0.07591637969017029","0.040852151811122894","0.16479507088661194","[1.360199772783036,0.6594568449759389]"
"Trial-039","49","0.8962738513946533","0.9974467158317566","0.9738290905952454","0.9562754034996032","0.9767014980316162","0.8718582987785339","0.9778185486793518","0.983722984790802","0.9971275925636292","0.8007659912109375","0.9351312518119812","0.6510013341903687","0.9398388266563416","0.958669126033783","0.9978457093238832","0.9861166477203368","0.9972871541976928","0.931939661502838","0.9806112051010132","0.9957711696624756","0.9403015375137328","0.12594421207904816","0.4381742775440216","0","0.24052515625953672","0.2814907729625702","0.2114753425121307","0.4487707018852234","0.1804303228855133","0.04425649344921112","0","0.3907499313354492","0.3391609489917755","0.5926015973091125","0.29967665672302246","0.23252813518047333","0","0","0","0.250335693359375","0.1981063336133957","0.03063911199569702","0.2089461237192154","0.30988791584968567","0","0.10968289524316788","0.05164077877998352","0.10765213519334792","0.5680539608001709","0.07100437581539154","0.006817534100264311","0","0.5059870481491089","0.15110746026039124","0.7976487278938293","0.13043561577796936","0.0589665062725544","0","0","0","0.1900099515914917","0.0842565968632698","0.010213037952780724","0.15766823291778564","[1.4047792428866372,1.8478771826350704]"
"Trial-038","49","0.8943588733673096","0.9974467158317566","0.9750259518623352","0.955796718597412","0.978137731552124","0.8587728142738342","0.978137731552124","0.9846006631851196","0.9971275925636292","0.7982925176620483","0.9337748289108276","0.6585015654563904","0.9395196437835692","0.9602649211883544","0.9981648325920104","0.9861964583396912","0.9972073435783386","0.9356099963188172","0.9815686345100404","0.996090292930603","0.9402297735214232","0.12698334455490112","0.40660133957862854","0","0.3071368634700775","0.23956866562366488","0.2986745834350586","0.42380043864250183","0.12255644798278809","0.04425649717450142","0","0.3855457603931427","0.31118443608283997","0.5985891222953796","0.28027671575546265","0.248929500579834","0","0","0","0.2561766803264618","0.11744993180036543","0.020426075905561447","0.2030586153268814","0.3206373155117035","0","0.124618798494339","0.04295150190591812","0.11300534009933472","0.6337906718254089","0.04514626786112785","0.016924463212490082","0","0.5070928931236267","0.15721413493156433","0.7842220664024353","0.12922078371047974","0.04663511738181114","0","0","0","0.15905512869358063","0.04202523082494736","0.0034043460618704557","0.1562972068786621","[1.6129053468812533,0.3091357209742287]"
"Trial-037","49","0.8880555629730225","0.9973669648170472","0.9755844473838806","0.95603609085083","0.977658987045288","0.8649166226387024","0.977100431919098","0.983722984790802","0.9972871541976928","0.813053548336029","0.932657778263092","0.6572249531745911","0.9388813376426696","0.9582701921463012","0.9979254603385924","0.9861166477203368","0.9971275925636292","0.9336950182914734","0.9784568548202516","0.9960105419158936","0.9403574466705322","0.12629149854183197","0.3899310529232025","0","0.26771625876426697","0.2921658158302307","0.2229684293270111","0.4301548898220062","0.1711564064025879","0.0360860675573349","0.020426075905561447","0.4130313992500305","0.30500122904777527","0.5983062386512756","0.26857122778892517","0.1820908486843109","0","0","0","0.26259845495224","0.11584904044866562","0.040852151811122894","0.20084530115127563","0.33683645725250244","0","0.12407969683408736","0.05790811404585838","0.08785280585289001","0.6114352345466614","0.0667945146560669","0.015571567229926586","0.010213037952780724","0.4871329665184021","0.17541849613189697","0.7834885716438293","0.12996535003185272","0.04068516567349434","0","0","0","0.1926516741514206","0.07441216707229614","0.013617384247481825","0.16040314733982086","[0.2794440999395742,1.804256576833416]"
"Trial-036","49","0.8914864659309387","0.9974467158317566","0.9748663306236268","0.9559562802314758","0.97741961479187","0.8773637413978577","0.9767813086509703","0.9847602248191832","0.9972073435783386","0.8010851144790649","0.93289715051651","0.6494055986404419","0.9403175711631776","0.9596266150474548","0.9981648325920104","0.9861964583396912","0.9972073435783386","0.9314609169960022","0.979813277721405","0.9957711696624756","0.9402616024017334","0.12702463567256927","0.39650994539260864","0","0.2299038916826248","0.2688460648059845","0.2561984658241272","0.4607286751270294","0.11545595526695251","0.04595866799354553","0.020426075905561447","0.38658228516578674","0.3133748769760132","0.5913151502609253","0.3422461152076721","0.20056384801864624","0","0","0","0.2649398446083069","0.1339447945356369","0.03063911199569702","0.20288163423538208","0.307078093290329","0","0.10742738842964172","0.05922328308224678","0.11296046525239944","0.5537672638893127","0.049720581620931625","0.007003225851804018","0.020426075905561447","0.5079206228256226","0.15901529788970947","0.7951525449752808","0.12931539118289948","0.03375530615448952","0","0","0","0.22817954421043396","0.056475117802619934","0.010213037952780724","0.156881645321846","[1.2182833121927934,1.751986727447482]"
"Trial-035","49","0.8969919681549072","0.9971275925636292","0.974946141242981","0.9562754034996032","0.9790951609611512","0.8613260984420776","0.9753450751304626","0.9833240509033204","0.9972073435783386","0.8163248896598816","0.9265140295028688","0.6570653319358826","0.9418335556983948","0.9543604850769044","0.9981648325920104","0.9861964583396912","0.9972871541976928","0.93943989276886","0.9812495112419128","0.9958509802818298","0.9407963156700134","0.1261216700077057","0.4409310221672058","0","0.3212047219276428","0.252164751291275","0.25913259387016296","0.42580005526542664","0.1268118917942047","0.029617810621857643","0.020426075905561447","0.4187830090522766","0.2849866449832916","0.5977331399917603","0.2650301158428192","0.2431551963090897","0.020426075905561447","0","0","0.2966122031211853","0.13753557205200195","0.06808692216873169","0.2104218751192093","0.3328779339790344","0","0.16114170849323273","0.04314805567264557","0.08698371052742004","0.6221954226493835","0.07109630107879639","0.007003225851804018","0.020426075905561447","0.4770392179489136","0.20836271345615387","0.8019652366638184","0.1045769602060318","0.09896953403949738","0.010213037952780724","0","0","0.1366436928510666","0.058430265635252","0.02723476849496365","0.16341538727283478","[1.0638854442161787,1.505011252987608]"
"Trial-034","49","0.9001834988594055","0.996569037437439","0.9741482734680176","0.9559562802314758","0.9774994254112244","0.860209047794342","0.9755046963691713","0.9847602248191832","0.9972871541976928","0.8147290945053101","0.9289076924324036","0.6600973606109619","0.941913366317749","0.954041302204132","0.9980052709579468","0.9861964583396912","0.9972073435783386","0.938721776008606","0.9801324605941772","0.9957711696624756","0.9408921599388124","0.12604379653930664","0.4578012228012085","0","0.34881192445755005","0.2884409427642822","0.25311312079429626","0.41758647561073303","0.15992598235607147","0.034043461084365845","0.020426075905561447","0.4133863151073456","0.2883748710155487","0.5996111035346985","0.2900325655937195","0.19914810359477997","0","0","0","0.32312923669815063","0.1253771930932999","0.020426075905561447","0.21198177337646484","0.3113780617713928","0","0.17371241748332977","0.051186129450798035","0.09237267076969148","0.6276307106018066","0.07743364572525024","0.007003225851804018","0.010213037952780724","0.485282838344574","0.19170142710208893","0.7896735668182373","0.12851378321647644","0.0867004543542862","0","0","0","0.19404304027557373","0.05519614368677139","0.0068086921237409115","0.1644425094127655","[0.5218954724297176,1.6224087031646717]"
"Trial-033","49","0.9002633094787598","0.9969680309295654","0.9734301567077636","0.9569137692451476","0.9784568548202516","0.8656347393989563","0.9746269583702089","0.9840421080589294","0.9971275925636292","0.807707667350769","0.9277108311653136","0.654272735118866","0.9406366944313048","0.9589084982872008","0.9978457093238832","0.9861964583396912","0.9972073435783386","0.938961148262024","0.9797335267066956","0.9957711696624756","0.9406209588050842","0.12644651532173157","0.4629717469215393","0.020426075905561447","0.25701239705085754","0.29763710498809814","0.2437921166419983","0.43532902002334595","0.12828193604946136","0.03131997957825661","0.020426075905561447","0.3984639048576355","0.3167388439178467","0.5952699184417725","0.3000432252883911","0.28042006492614746","0.020426075905561447","0","0","0.33838143944740295","0.07980316877365112","0.040852151811122894","0.21337974071502688","0.2928992509841919","0.020426075905561447","0.11612820625305176","0.06089795008301735","0.1026635617017746","0.5855186581611633","0.07805292308330536","0.007003225851804018","0.020426075905561447","0.49079668521881104","0.2214183211326599","0.8029643893241882","0.1291739046573639","0.06785882264375687","0.010213037952780724","0","0","0.18119220435619351","0.05384496971964836","0.013617384247481825","0.16275480389595032","[1.4588854123401658,0.7663454735198696]"
"Trial-032","39","0.8961940407752991","0.9974467158317566","0.9706375002861024","0.9570733308792114","0.9760631918907166","0.87114018201828","0.978377103805542","0.985159158706665","0.9972073435783386","0.8253411054611206","0.9220458269119264","0.6391127705574036","0.9426314234733582","0.961062788963318","0.9982446432113647","0.9861166477203368","0.9972871541976928","0.9322588443756104","0.9823665618896484","0.9952126145362854","0.9405489563941956","0.1270867884159088","0.41000068187713623","0","0.2878818213939667","0.23524031043052673","0.20049165189266205","0.447719007730484","0.1373387575149536","0.020426075905561447","0","0.437979131937027","0.28504282236099243","0.585171103477478","0.2943653464317322","0.2147158086299896","0","0","0","0.25187385082244873","0.1350390464067459","0.020426075905561447","0.19818559288978577","0.25194239616394043","0","0.2128680795431137","0.03483079373836517","0.0930042415857315","0.5648482441902161","0.025718724355101585","0.0020426076371222734","0","0.4737400710582733","0.2311120927333832","0.8272833228111267","0.08953836560249329","0.026897333562374115","0","0","0","0.1853635460138321","0.04391279071569443","0.0034043460618704557","0.15332533419132233","[0.967193266390038,1.9764065995816105]"
"Trial-031","49","0.9025772213935852","0.9968882203102112","0.9739089012145996","0.9561158418655396","0.9789355993270874","0.8582941293716431","0.9767014980316162","0.9838825464248656","0.9972073435783386","0.8152876496315002","0.9242001175880432","0.654272735118866","0.9401580095291138","0.9580308198928832","0.9978457093238832","0.9861166477203368","0.9971275925636292","0.9404771327972412","0.9818878173828124","0.9960105419158936","0.9407963156700134","0.1265195459127426","0.48083415627479553","0","0.2643945515155792","0.2665359675884247","0.2628155052661896","0.42085912823677063","0.15477538108825684","0.03063911199569702","0","0.40770789980888367","0.30360257625579834","0.5957314372062683","0.29660144448280334","0.22649434208869937","0","0","0","0.3172275125980377","0.12453345954418182","0.08170430362224579","0.21172280609607697","0.28083422780036926","0","0.12760694324970245","0.04942470043897629","0.07177846878767014","0.6456866264343262","0.058012112975120544","0.007003225851804018","0","0.5016748905181885","0.22921401262283325","0.7966611981391907","0.1153530329465866","0.06491316854953766","0","0","0","0.16434171795845032","0.04489526525139809","0.03744780644774437","0.15974238514900208","[0.902634890313544,0.21695477649806735]"
"Trial-030","30","0.8997047543525696","0.9974467158317566","0.972552478313446","0.9563552141189576","0.9785366654396056","0.8572568297386169","0.977898359298706","0.985398530960083","0.9972073435783386","0.8129737377166748","0.9324982166290284","0.6154950857162476","0.9466209411621094","0.9609829783439636","0.9982446432113647","0.9861166477203368","0.9973669648170472","0.9411154389381408","0.9819676280021667","0.9957711696624756","0.9395754337310792","0.1279323399066925","0.4486779570579529","0","0.2948085367679596","0.3496263325214386","0.08681081980466843","0.413339227437973","0.1421048492193222","0","0","0.42018651962280273","0.3282282054424286","0.5715458989143372","0.1822761297225952","0.21787814795970917","0","0","0","0.33841976523399353","0.10509587824344636","0","0.1949499249458313","0.2468080371618271","0","0.12217360734939577","0.07320733368396759","0.013283557258546352","0.6246090531349182","0.0369981974363327","0","0","0.5050317645072937","0.1694490611553192","0.8417202830314636","0.017674429342150688","0.026958949863910675","0","0","0","0.08146539330482483","0.023636341094970703","0","0.13915082812309265","[1.354035664623917,1.182801302798367]"
"Trial-029","49","0.8957152962684631","0.9974467158317566","0.9743876457214355","0.9573127031326294","0.9770206809043884","0.8588526248931885","0.9767014980316162","0.9847602248191832","0.9972073435783386","0.8113779425621033","0.9265140295028688","0.6606558561325073","0.94358891248703","0.9531636238098145","0.9982446432113647","0.9861166477203368","0.9972073435783386","0.9381632208824158","0.9794143438339232","0.994414746761322","0.9404131770133972","0.12631578743457794","0.42277464270591736","0","0.29296985268592834","0.25362375378608704","0.23245197534561157","0.4242610931396485","0.1795300394296646","0.020426075905561447","0","0.410353809595108","0.3075774013996124","0.5995689034461975","0.29349032044410706","0.17121422290802002","0","0","0","0.2959927022457123","0.2105808258056641","0.04425649717450142","0.2079535871744156","0.32016146183013916","0","0.14149712026119232","0.043120622634887695","0.0867205336689949","0.6468861699104309","0.05823778361082077","0.001856916001997888","0","0.49547821283340454","0.1998550146818161","0.7965779900550842","0.07792492210865021","0.0758863165974617","0","0","0","0.1267198771238327","0.09581352025270462","0.020426075905561447","0.1593581587076187","[0.30329872041066763,0.7403416222607158]"
"Trial-028","27","0.8869384527206421","0.9974467158317566","0.9728716015815736","0.9573924541473388","0.9785366654396056","0.8484799861907959","0.9782174825668336","0.985398530960083","0.9972073435783386","0.8085055351257324","0.9314609169960022","0.64310222864151","0.9395196437835692","0.960105299949646","0.9982446432113647","0.9861964583396912","0.9972073435783386","0.9392802715301514","0.9821271896362304","0.996090292930603","0.9392164349555968","0.12932652235031128","0.38575053215026855","0","0.23129673302173617","0.24511289596557617","0.15523816645145416","0.39767447113990784","0.020426075905561447","0","0","0.406392365694046","0.34471386671066284","0.5897156596183777","0.261324018239975","0.19010725617408752","0","0","0","0.2771848440170288","0.03063911199569702","0","0.17677880823612213","0.3585137724876404","0","0.1144605502486229","0.02638118341565132","0.028798911720514297","0.6397717595100403","0.0034043460618704557","0","0","0.494365394115448","0.13341215252876282","0.8128921389579773","0.10138177871704102","0.03607334941625595","0","0","0","0.04494250938296318","0.006181575357913971","0","0.1400289684534073","[1.723410728758399,0.4281133866846071]"
"Trial-027","40","0.8845447897911072","0.9974467158317566","0.9751855134963988","0.9571531414985656","0.9767014980316162","0.8712199926376343","0.9758238196372986","0.9850794076919556","0.9972073435783386","0.8108991980552673","0.932657778263092","0.6427830457687378","0.9415143728256226","0.9609829783439636","0.9980052709579468","0.9861964583396912","0.9972871541976928","0.936806857585907","0.980292022228241","0.9961701035499572","0.9401979446411132","0.12615039944648743","0.37187615036964417","0","0.31262949109077454","0.25532594323158264","0.23626160621643064","0.4522543251514435","0.14878612756729126","0","0","0.410081148147583","0.3395989239215851","0.5868129730224609","0.2596162259578705","0.198276549577713","0","0","0","0.29966023564338684","0.1445712149143219","0.020426075905561447","0.2018088698387146","0.32754960656166077","0","0.146478533744812","0.02589024044573307","0.07956590503454208","0.5635406374931335","0.08496717363595963","0","0","0.4818638265132904","0.19987547397613523","0.8049132823944092","0.08575638383626938","0.03115764446556568","0","0","0","0.1777121275663376","0.09108831733465196","0.0068086921237409115","0.15535840392112732","[0.4223985381960559,0.3253826972906937]"
"Trial-026","49","0.8993058204650879","0.9974467158317566","0.9735897183418274","0.9567541480064392","0.977339804172516","0.8610069155693054","0.9778185486793518","0.9849995970726012","0.9972073435783386","0.808425784111023","0.9245990514755248","0.6534748077392578","0.9429506063461304","0.9558764696121216","0.9982446432113647","0.9861964583396912","0.9972871541976928","0.9384025931358336","0.9814090728759766","0.9952924251556396","0.9403813481330872","0.12595807015895844","0.45931389927864075","0","0.29739391803741455","0.2519215941429138","0.20222561061382296","0.4203243553638458","0.07149126380681992","0.010213037952780724","0","0.405830055475235","0.29734110832214355","0.5951874256134033","0.3085825443267822","0.2547937333583832","0","0","0","0.28869083523750305","0.15776483714580536","0.03063911199569702","0.20258568227291107","0.30910786986351013","0","0.16710048913955688","0.0365249402821064","0.08323857188224792","0.6319153904914856","0.01812427304685116","0.0020426076371222734","0","0.5030847191810608","0.2610991299152374","0.7958390116691589","0.09194635599851608","0.0838744044303894","0","0","0","0.09836658835411072","0.050906743854284286","0.010213037952780724","0.15716923773288727","[1.2022941521000814,1.672081418639656]"
"Trial-025","49","0.8922045826911926","0.9973669648170472","0.9759036302566528","0.95547753572464","0.9774994254112244","0.8712997436523438","0.9782972931861876","0.984201729297638","0.9972073435783386","0.8073884844779968","0.9281895756721495","0.6509215831756592","0.9355301856994628","0.9583499431610109","0.9981648325920104","0.9861166477203368","0.9972871541976928","0.9402377605438232","0.980292022228241","0.995372235774994","0.9403654932975768","0.1256689727306366","0.40546754002571106","0","0.3018990755081177","0.19064335525035855","0.18869805335998535","0.4522272050380707","0.2075188159942627","0.040852151811122894","0","0.40805742144584656","0.31412532925605774","0.5919076204299927","0.28978803753852844","0.2545466721057892","0","0","0","0.28733471035957336","0.19713814556598663","0.06127822399139404","0.20957408845424652","0.3074477016925812","0","0.13003209233283997","0.02717362716794014","0.06962954252958298","0.5864062905311584","0.09194614738225936","0.010893907397985458","0","0.5073131322860718","0.20865628123283383","0.8011263608932495","0.1558239907026291","0.0514613576233387","0","0","0","0.1275181919336319","0.0938435196876526","0.040852151811122894","0.1605062186717987","[0.97645023983239,0.4512911714497117]"
"Trial-024","49","0.8958749175071716","0.9974467158317566","0.9737492799758912","0.9570733308792114","0.9778185486793518","0.8586930632591248","0.9779781103134156","0.9842814803123474","0.9972073435783386","0.8102608919143677","0.9253969788551332","0.6495651602745056","0.944067656993866","0.955557346343994","0.998085081577301","0.9861166477203368","0.9973669648170472","0.9407963156700134","0.9803718328475952","0.9954519867897034","0.9401578307151794","0.1263463795185089","0.41191717982292175","0","0.2454153448343277","0.30911463499069214","0.2286585420370102","0.4221518933773041","0.14093992114067078","0.02553259395062923","0","0.4136596918106079","0.308645635843277","0.5928239226341248","0.326699823141098","0.226530060172081","0","0","0","0.2812260687351227","0.110202394425869","0.02553259395062923","0.20345255732536316","0.3131644129753113","0","0.11441877484321594","0.04495124891400337","0.08785788714885712","0.6180357933044434","0.05408267676830292","0.003899523289874196","0","0.5112866163253784","0.2115166187286377","0.7979565858840942","0.08948037028312683","0.10703446716070177","0","0","0","0.09002286940813065","0.05449673533439636","0.013617384247481825","0.15559110045433044","[1.7746396307455556,1.921401017025124]"
"Trial-023","49","0.8939599394798279","0.9973669648170472","0.9743876457214355","0.9571531414985656","0.978377103805542","0.849996030330658","0.977180242538452","0.9849995970726012","0.9972073435783386","0.8179206848144531","0.9186148643493652","0.6556291580200195","0.9451847076416016","0.954759418964386","0.9982446432113647","0.9861166477203368","0.9972871541976928","0.9398388266563416","0.980292022228241","0.99465411901474","0.9399586915969848","0.12702105939388275","0.42895007133483887","0","0.3211369812488556","0.2638368010520935","0.25226202607154846","0.40368688106536865","0.12255644798278809","0.03063911199569702","0","0.4180648624897003","0.2673296630382538","0.5966454744338989","0.3305557072162628","0.2432231456041336","0","0","0","0.2905716300010681","0.14904473721981049","0.02553259395062923","0.20720185339450836","0.3353578448295593","0","0.17162027955055237","0.04212678223848343","0.07709603011608124","0.6594012975692749","0.035763319581747055","0.02228299155831337","0","0.4684031009674072","0.21922452747821808","0.7914928793907166","0.07816755026578903","0.1005602404475212","0","0","0","0.08596174418926239","0.05835513770580292","0.010213037952780724","0.1578013300895691","[1.879818123998224,1.9065642363446864]"
"Trial-022","49","0.8885342478752136","0.9974467158317566","0.9751057028770448","0.955716907978058","0.9780579209327698","0.875049889087677","0.977100431919098","0.9836431741714478","0.9972073435783386","0.8123354315757751","0.9302641153335572","0.6491662263870239","0.9399186372756958","0.9568339586257936","0.9982446432113647","0.9861964583396912","0.9972871541976928","0.937524914741516","0.9796537160873412","0.9955317974090576","0.9405410289764404","0.1256832480430603","0.3824896514415741","0","0.3468007743358612","0.21992073953151703","0.22638899087905884","0.4576948881149292","0.1816461831331253","0.005106518976390362","0","0.41475656628608704","0.3504811227321625","0.5916896462440491","0.2626907229423523","0.20982398092746735","0","0","0","0.2841746211051941","0.17927922308444977","0.09872602671384811","0.21058350801467896","0.3363121449947357","0","0.21554870903491977","0.03747086599469185","0.061071060597896576","0.5714520812034607","0.05933859571814537","0.0020426076371222734","0","0.5015085935592651","0.1953342854976654","0.8039264678955078","0.12757284939289093","0.058363478630781174","0","0","0","0.13531899452209473","0.11710692942142488","0.05446953698992729","0.16384190320968628","[0.790020071978289,1.5521313772041414]"
"Trial-021","49","0.8938003778457642","0.9975265264511108","0.9743876457214355","0.9532434344291688","0.97861647605896","0.8550227284431458","0.9770206809043884","0.9838825464248656","0.9972073435783386","0.8175217509269714","0.9256362915039062","0.6583420038223267","0.9370461702346802","0.9543604850769044","0.9983243942260742","0.9861964583396912","0.9973669648170472","0.9409558773040771","0.9819676280021667","0.995372235774994","0.940189778804779","0.12684176862239838","0.41684842109680176","0.020426075905561447","0.33793023228645325","0.27049076557159424","0.21311205625534055","0.41331052780151367","0.1242586150765419","0.040852151811122894","0","0.42291459441185","0.28527045249938965","0.5975820422172546","0.27737903594970703","0.2167033553123474","0.020426075905561447","0","0","0.3032819628715515","0.1259607970714569","0.05787387862801552","0.2072310745716095","0.3203737735748291","0.005106518976390362","0.1359475702047348","0.06756807863712311","0.06964145600795746","0.6296766996383667","0.04372705519199371","0.009921236895024776","0","0.4663032591342926","0.22851841151714325","0.7986201643943787","0.14263999462127686","0.0685744360089302","0.004085215274244547","0","0","0.07369508594274521","0.022566955536603928","0.02723476849496365","0.15571004152297974","[0.2923802126813157,0.3991832475148859]"
"Trial-020","49","0.8929226994514465","0.9974467158317566","0.9761430025100708","0.9570733308792114","0.9775791764259338","0.8768849968910217","0.9769408702850342","0.984441101551056","0.9972073435783386","0.8121758699417114","0.9285885095596312","0.6429426074028015","0.939200520515442","0.958429753780365","0.9982446432113647","0.9861166477203368","0.9972871541976928","0.9415143728256226","0.9795739054679872","0.9955317974090576","0.940812349319458","0.1259285807609558","0.4053628146648407","0","0.3477534055709839","0.2881535589694977","0.22153006494045255","0.4649269580841065","0.14444153010845184","0.05106518790125847","0","0.4118401110172272","0.3367295563220978","0.587576150894165","0.2403308004140854","0.24871064722537992","0","0","0","0.31768783926963806","0.1948760747909546","0.06127822399139404","0.2161131203174591","0.3360275328159332","0","0.14433446526527405","0.0424920916557312","0.06452296674251556","0.5572324395179749","0.06269431114196777","0.0059421309269964695","0","0.4924366772174835","0.1985226422548294","0.8227729797363281","0.12014377117156982","0.06501629948616028","0","0","0","0.13499726355075836","0.1069151535630226","0.020426075905561447","0.1587238609790802","[1.9275704667436735,0.8274530125973703]"
